compound_id,subset
ZINC14960644,train
PostEra-ALP-POS-305f6ec3-41,train
CHEMBL1236924,train
CHEMBL1214827,train
GoStar-gvk_125509634,train
PostEra-EDJ-MED-9e38fd34-1,train
PostEra-TAT-ENA-80bfd3e5-1,train
PostEra-LON-WEI-8f408cad-3,train
CHEMBL47529,train
enamine-Z1989868528,train
ZINC1549363,train
CHEMBL1095,train
Z759414844,train
ZINC35804,train
GoStar-gvk_124981495,train
ZINC2149,train
CHEMBL4216092,train
PostEra-LON-WEI-4d77710c-70,train
PostEra-TAT-ENA-80bfd3e5-7,train
enamine-Z2145890309,train
PostEra-LON-WEI-9739a092-10,train
PostEra-LON-WEI-4d77710c-24,train
PostEra-ALP-POS-ecbed2ba-11,train
ZINC499303,train
CHEMBL1963681,train
ZINC71257194,train
CHEMBL510698,train
ZINC5776576,train
PV-001933836244,train
world_drugs-ZINC000000643046,train
PostEra-LON-WEI-4d77710c-19,train
enamine-Z2232182427,train
Z27179223,train
CHEMBL259018,train
ZINC3873822,train
PostEra-MAT-POS-1f3f1a6f-5,train
GoStar-gvk_125468489,train
CHEMBL408867,train
GoStar-gvk_125563979,train
PostEra-LON-WEI-4d77710c-66,train
ZINC3797401,train
CHEMBL1439099,train
enamine-PV-002830180432,train
ZINC68106498,train
PostEra-ALP-POS-95f71980-24,train
GoStar-gvk_125468973,train
emolecules-16019628,train
emolecules-36398973,train
enamine-Z30369739,train
PostEra-ALP-POS-ddb41b15-4,train
CHEMBL521347,train
ZINC27109670,train
enamine-Z2360526737,train
ZINC3818778,train
CHEMBL4297598,train
ZINC581684,train
PostEra-BRU-THA-92256091-80,train
GoStar-gvk_125485605,train
ZINC1753799,train
GoStar-gvk_125468576,train
PostEra-ALP-POS-305f6ec3-37,train
GoStar-gvk_125468491,train
4810876,train
CHEMBL2385132,train
PostEra-MAT-POS-0c8fa4a7-1,train
PostEra-ALP-POS-95f71980-28,train
PostEra-MAT-POS-1bed62cf-3,train
emolecules-48562908,train
ZINC13484719,train
CHEMBL2333944,train
PostEra-LON-WEI-9739a092-2,train
CHEMBL2106179,train
CHEMBL1642655,train
PostEra-EDJ-MED-dac03e7f-2,train
PostEra-EDG-MED-ba1ac7b9-20,train
ZINC853334,train
enamine-PV-002985619328,train
CHEMBL472940,train
Kitamura-17,train
emolecules-27250287,train
CHEMBL351706,train
PostEra-PET-UNK-372a2f82-1,train
GoStar-gvk_124987280,train
Kitamura-35,train
PostEra-MAT-POS-4223bc15-3,train
CHEMBL243954,train
PostEra-MAT-POS-ee51dedd-3,train
GoStar-gvk_124987344,train
PostEra-BEN-DND-93268d01-8,train
PostEra-LEE-CAM-7ab9b158-3,train
ZINC38698888,train
48930374,train
CHEMBL1498001,train
CHEMBL2103851,train
world_drugs-ZINC000003815424,train
PostEra-RAL-THA-8416115c-5,train
emolecules-6482203,train
ZINC57316928,train
ZINC5137268,train
GoStar-gvk_125509665,train
enamine-PV-001937766049,train
CHEMBL2358658,train
PostEra-MAT-POS-e10a589d-1,train
PostEra-EDG-MED-ba1ac7b9-12,train
ZINC68206341,train
ZINC95705079,train
ZINC95705076,train
13987632,train
enamine-Z62448216,train
emolecules-32627922,train
Z2475280435,train
PostEra-MAT-POS-61f37a1a-5,train
CHEMBL1531134,train
emolecules-16355286,train
PostEra-ALP-POS-a2344586-1,train
CHEMBL2133806,train
GoStar-gvk_125391627,train
world_drugs-ZINC000014880004,train
PostEra-LON-WEI-4d77710c-65,train
emolecules-24424718,train
CHEMBL4303618,train
GoStar-gvk_125163396,train
CHEMBL1449962,train
CHEMBL3188944,train
ZINC65731313,train
ZINC147144800,train
PostEra-RAL-THA-1d44ff04-8,train
emolecules-11817138,train
PostEra-ERI-UCB-ce40166b-17,train
world_drugs-ZINC000003915154,train
10101912,train
enamine-Z4009824819,train
ZINC58638454,train
ZINC88346058,train
PostEra-ALP-POS-f13221e1-2,train
CHEMBL516312,train
ZINC101772465,train
CHEMBL2106360,train
GoStar-gvk_125485516,train
PostEra-MAT-POS-1f3f1a6f-4,train
GoStar-gvk_124981497,train
Z4448567384,train
emolecules-6734947,train
PostEra-EDJ-MED-8c98ee63-2,train
ZINC253387883,train
GoStar-gvk_125563791,train
PostEra-MAT-POS-4223bc15-41,train
CHEMBL258721,train
PostEra-ALP-POS-b0bc6a46-19,train
ZINC12187083,train
enamine-Z25043198,train
CHEMBL2103822,train
PostEra-MAT-POS-61f37a1a-10,train
PostEra-EDJ-MED-705e09b8-2,train
PostEra-STU-CHA-6cae54d3-1,train
16292231,train
CHEMBL3188517,train
ZINC95099954,train
enamine-PV-001934371158,train
GoStar-gvk_124981991,train
PostEra-PET-UNK-b1ef24dc-1,train
CHEMBL488803,train
CHEMBL53366,train
Z3465495034,train
Kitamura-26,train
enamine-Z89586630,train
PostEra-ALP-POS-d9b6304e-1,train
Z96583628,train
Z4911889632,valid
910760,valid
enamine-PV-002821530364,valid
CHEMBL1977761,valid
PostEra-MAT-POS-24589f88-15,valid
ZINC205893112,valid
PostEra-ALP-POS-88a7a97e-41,valid
world_drugs-ZINC000084402690,valid
PostEra-PET-UNK-1901c25b-1,valid
CHEMBL603370,valid
GoStar-gvk_125392042,valid
enamine-Z2972519499,valid
GoStar-gvk_125564025,valid
GoStar-gvk_125392021,valid
CHEMBL1256141,valid
ZINC24117641,valid
CHEMBL504548,valid
enamine-Z53853512,valid
31698708,valid
GoStar-gvk_125493505,valid
CHEMBL1256915,valid
enamine-Z2218809120,valid
CHEMBL43,valid
PostEra-DAN-MCD-50d01569-1,valid
emolecules-53745114,valid
CHEMBL1624037,valid
GoStar-gvk_125493507,valid
CHEMBL1800955,valid
24425568,valid
CHEMBL26138,valid
emolecules-43427903,valid
CHEMBL4211454,valid
GoStar-gvk_125153450,valid
enamine-PV-001938230749,valid
CHEMBL331897,valid
20620299,valid
ZINC2392218,valid
ZINC14982453,valid
ZINC34042470,valid
Z71440505,valid
CHEMBL3182420,valid
CHEMBL2095212,valid
world_drugs-ZINC000003944422,valid
PostEra-EDJ-MED-50011917-1,valid
Z67740692,valid
GoStar-gvk_124984521,valid
GoStar-gvk_125369317,valid
PostEra-EDJ-MED-12c4873b-8,valid
GoStar-gvk_125163388,valid
GoStar-gvk_125391799,valid
enamine-Z28688236,valid
PostEra-ALP-POS-4483ae88-3,valid
Z1560836935,valid
48955287,valid
PostEra-RAL-THA-8416115c-1,valid
enamine-Z1515531614,valid
Z1725913293,valid
CHEMBL723,valid
ZINC3828115,valid
PostEra-DAN-MCD-0fb4364c-1,valid
PostEra-EDJ-MED-2f867453-1,valid
GoStar-gvk_125564001,valid
CHEMBL108425,valid
GoStar-gvk_125391943,valid
GoStar-gvk_125493417,valid
PostEra-MAK-UNK-d4768348-1,valid
ZINC98023167,valid
CHEMBL2356122,valid
GoStar-gvk_125547031,valid
GoStar-gvk_125563874,valid
CHEMBL2030075,valid
CHEMBL494947,valid
CHEMBL4303698,valid
CHEMBL2376648,valid
PostEra-JIN-POS-6dc588a4-21,valid
enamine-Z335429494,valid
GoStar-gvk_125485521,valid
PostEra-CHO-MSK-00c5269a-5,valid
emolecules-6102630,valid
ZINC6718813,valid
CHEMBL179242,valid
PostEra-ALP-UNI-b33a865d-1,valid
PostEra-WIL-MOD-03b86a88-2,valid
emolecules-104668506,valid
emolecules-6868180,valid
GoStar-gvk_124987336,valid
emolecules-22701132,valid
ZINC115645995,valid
PostEra-MAT-POS-24589f88-5,valid
CHEMBL289356,valid
emolecules-25988795,valid
PostEra-RAL-THA-8416115c-13,valid
emolecules-43929666,valid
world_drugs-ZINC000004215257,valid
PostEra-PET-UNK-7374c256-2,valid
CHEMBL313952,valid
enamine-Z24085599,valid
Z66779038,valid
GoStar-gvk_125547057,valid
enamine-Z2200931842,valid
CHEMBL512351,valid
CHEMBL484736,valid
7032105,valid
enamine-Z4251633058,valid
ZINC116907270,valid
PostEra-ERI-UCB-d6de1f3c-2,valid
Z4349680036,valid
GoStar-gvk_125509670,valid
GoStar-gvk_125509571,valid
PostEra-EDG-MED-ba1ac7b9-17,valid
enamine-PV-001938074952,valid
PostEra-MAT-POS-ea426761-52,valid
enamine-Z2335179278,valid
emolecules-6135660,valid
PostEra-BEN-DND-c852c98b-10,valid
CHEMBL388676,valid
CHEMBL1651524,valid
ZINC95585814,valid
emolecules-42763940,valid
PostEra-MAT-POS-173a45da-1,valid
emolecules-95449870,valid
ZINC538174,valid
PostEra-BEN-DND-76ad4ac9-9,valid
Z32036878,valid
50592250,valid
enamine-Z4223815416,valid
GoStar-gvk_125564058,valid
CHEMBL2104103,valid
GoStar-gvk_125563959,valid
GoStar-gvk_125509702,valid
CHEMBL1474701,valid
GoStar-gvk_125485603,valid
enamine-PV-001872632176,valid
ZINC100014196,valid
Z16422741,valid
CHEMBL6,valid
ZINC40393428,valid
GoStar-gvk_125564042,valid
world_drugs-ZINC000003915645,valid
PostEra-DUN-NEW-f8ce3686-24,valid
PostEra-MAT-POS-14ad9fe9-1,valid
emolecules-26049510,valid
PostEra-DAN-MCD-34fd4f29-1,valid
PostEra-MAT-POS-5369c344-7,valid
GoStar-gvk_125405673,valid
ZINC40951976,valid
6830458,valid
world_drugs-ZINC000004096846,valid
world_drugs-ZINC000096014306,valid
GoStar-gvk_125485584,valid
Z117708632,valid
CHEMBL3392049,valid
GoStar-gvk_125468851,valid
emolecules-104670064,valid
PostEra-MAT-POS-61f37a1a-3,valid
enamine-Z48389099,valid
GoStar-gvk_125493447,valid
27177123,valid
PostEra-LON-WEI-4d77710c-44,valid
CHEMBL1380480,valid
GoStar-gvk_125564078,valid
PostEra-EDJ-MED-976da9a6-1,valid
enamine-PV-001935559908,valid
CHEMBL478284,valid
CHEMBL477197,valid
PostEra-MAK-UNK-8be7dca9-1,valid
ZINC1436,valid
CHEMBL4303595,valid
PostEra-JAN-GHE-5a013bed-2,valid
ZINC103691283,valid
ZINC141742530,valid
PostEra-CHO-MSK-6e55470f-7,valid
Z136862336,valid
ZINC4214849,valid
16135771,valid
CHEMBL34913,valid
PostEra-MAT-POS-afb6844f-4,valid
CHEMBL4068896,valid
PostEra-LON-WEI-8f408cad-7,valid
CHEMBL1616,valid
enamine-Z2622501290,valid
CHEMBL1908396,valid
ZINC3872277,valid
GoStar-gvk_125564017,valid
enamine-Z26394334,valid
emolecules-25116992,valid
PostEra-MAT-POS-51833a24-1,valid
PostEra-MAT-POS-983b399a-3,valid
Kitamura-5,valid
ZINC538194,valid
GoStar-gvk_125549089,valid
ZINC537931,valid
PostEra-ALP-POS-02c6a514-55,valid
enamine-Z89620956,valid
PostEra-MAT-POS-044491d2-2,valid
ZINC52619107,valid
GoStar-gvk_124982826,valid
enamine-PV-001937744446,valid
enamine-Z4277722815,valid
Z4912263843,valid
PostEra-MAT-POS-78e1d523-2,valid
ZINC72316197,valid
ZINC6856,valid
GoStar-gvk_125563978,valid
GoStar-gvk_125563983,valid
ZINC205441365,valid
Kitamura-24,valid
CHEMBL243652,valid
CHEMBL1087,valid
GoStar-gvk_125369311,valid
ZINC68107504,valid
ZINC109066,valid
Kitamura-16,valid
enamine-Z391952026,valid
enamine-PV-001935187722,valid
PostEra-MAT-POS-044491d2-6,valid
PostEra-GIA-UNK-20b63697-6,valid
Kneller-HL-3-69,valid
enamine-Z18792561,valid
PostEra-MED-COV-4280ac29-25,valid
CHEMBL220360,valid
GoStar-gvk_125391959,valid
CHEMBL1738972,valid
enamine-PV-001937874824,valid
enamine-Z28688612,valid
PostEra-ALP-POS-ecbed2ba-7,valid
emolecules-25210118,valid
CHEMBL1441661,valid
ZINC49771282,valid
CHEMBL525998,valid
GoStar-gvk_125564044,valid
CHEMBL3315344,valid
CHEMBL4303710,valid
CHEMBL3916717,valid
PostEra-MAT-POS-5369c344-5,valid
PostEra-MAT-POS-5cd9ea36-13,valid
PostEra-EDJ-MED-cf4b0d25-1,valid
PostEra-ALP-POS-88a7a97e-20,valid
GoStar-gvk_125563865,valid
PostEra-MAT-POS-4223bc15-8,valid
GoStar-gvk_125468854,valid
1605509,valid
enamine-Z26793274,valid
enamine-Z994341018,valid
CHEMBL1200930,valid
enamine-Z19892214,valid
ZINC253476145,valid
PostEra-DAN-MCD-881986d8-1,valid
world_drugs-ZINC000049538599,valid
PostEra-MAT-POS-5369c344-6,valid
world_drugs-ZINC000085599303,valid
emolecules-189882688,valid
25560735,valid
PostEra-MAT-POS-90fd5f68-32,valid
32494230,valid
PostEra-ALP-POS-02c6a514-32,valid
CHEMBL2204495,valid
GoStar-gvk_125564072,valid
CHEMBL111583,valid
CHEMBL2442081,valid
PostEra-JOH-UNI-ea1df7a8-1,valid
GoStar-gvk_125391593,valid
PostEra-KAD-UNI-80f122c8-3,valid
emolecules-46511721,valid
ZINC3960083,valid
CHEMBL488755,valid
PostEra-MAT-POS-d8472c4f-4,valid
30537814,valid
CHEMBL210618,valid
PostEra-DUN-NEW-f8ce3686-22,valid
PostEra-RAL-THA-2d450e86-30,valid
CHEMBL2106603,valid
PostEra-ALP-POS-95f71980-25,valid
emolecules-43839448,valid
Z51731850,valid
ZINC3789766,valid
PostEra-ALP-POS-c3a96089-1,valid
PostEra-ALP-POS-e980f4ea-32,valid
emolecules-32350115,valid
CHEMBL541388,valid
PostEra-ALP-POS-88a7a97e-26,valid
Z4911876335,valid
CHEMBL1374426,valid
GoStar-gvk_125509578,valid
Z115131586,valid
GoStar-gvk_125468778,valid
PostEra-EDJ-MED-4c7486ba-9,valid
GoStar-gvk_125493419,valid
enamine-Z74000392,valid
Z235810152,valid
CHEMBL566136,valid
PostEra-MAT-POS-61f37a1a-14,valid
35896398,valid
enamine-Z1496613791,valid
GoStar-gvk_125485604,valid
GoStar-gvk_125369312,valid
enamine-Z3200016643,valid
enamine-Z4076484644,valid
CHEMBL2106245,valid
Z25096291,valid
PostEra-EDJ-MED-2791eece-10,valid
ZINC602639,valid
43962604,valid
CHEMBL1608472,valid
GoStar-gvk_124981496,valid
CHEMBL1190711,valid
ZINC4163149,valid
PostEra-ALP-POS-88a7a97e-49,valid
world_drugs-ZINC000203757351,valid
GoStar-gvk_125468736,valid
GoStar-gvk_125391775,valid
GoStar-gvk_125509675,valid
PostEra-ALP-POS-ddb41b15-1,valid
emolecules-31662345,valid
ZINC205895184,valid
GoStar-gvk_124987338,valid
PostEra-LON-WEI-adc59df6-23,valid
other-remdesivir,valid
ZINC43152787,valid
CHEMBL507122,valid
world_drugs-ZINC000003955219,valid
ZINC2146,valid
PostEra-MAR-UCB-f313ec4d-2,valid
world_drugs-ZINC000001550477,valid
ZINC000040899447,valid
CHEMBL3589009,valid
CHEMBL216504,valid
PostEra-ALP-POS-02c6a514-49,valid
ZINC901254,valid
25258088,valid
PostEra-EDJ-MED-ee07cf00-14,valid
CHEMBL1908397,valid
PostEra-LON-WEI-9739a092-8,valid
GoStar-gvk_125468638,valid
Kitamura-32,valid
world_drugs-ZINC000001554274,valid
world_drugs-ZINC000004096817,valid
CHEMBL13376,valid
ZINC5823,valid
CHEMBL1333440,valid
GoStar-gvk_124981492,test
enamine-Z2594007669,test
11817140,test
PostEra-EDG-MED-ba1ac7b9-9,test
emolecules-4787635,test
CHEMBL3186128,test
CHEMBL1362780,test
ZINC68247444,test
PostEra-ALP-POS-d0876c20-5,test
emolecules-44233376,test
Z30870926,test
enamine-Z70813450,test
enamine-Z1378524433,test
ZINC198362743,test
GoStar-gvk_125563953,test
ZINC68201066,test
CHEMBL1256846,test
CHEMBL3182384,test
enamine-Z80260402,test
enamine-Z2358653948,test
PostEra-MAT-POS-e9e99895-5,test
PV-001939641731,test
CHEMBL2110900,test
CHEMBL296586,test
CHEMBL1191,test
PostEra-MAT-POS-ea426761-49,test
emolecules-313177428,test
ZINC205876820,test
world_drugs-ZINC000003784182,test
CHEMBL3545307,test
CHEMBL1951444,test
emolecules-171710883,test
CHEMBL2070615,test
ZINC12370057,test
CHEMBL4087968,test
ZINC87723492,test
enamine-Z19656641,test
CHEMBL14642,test
ZINC43064519,test
ZINC391816,test
25545621,test
PostEra-MAT-POS-24589f88-16,test
ZINC8253943,test
PostEra-MAT-POS-bb423b95-2,test
1679888,test
enamine-Z30992410,test
CHEMBL2151197,test
CHEMBL3184132,test
ZINC205775084,test
CHEMBL1200836,test
CHEMBL3092537,test
CHEMBL297453,test
GoStar-gvk_125564065,test
emolecules-50404450,test
ZINC19796161,test
Kitamura-10,test
PostEra-ALP-POS-3b848b35-2,test
emolecules-26451654,test
CHEMBL119171,test
PostEra-MAT-POS-24589f88-8,test
enamine-PV-000614265568,test
PostEra-LON-WEI-9739a092-1,test
CHEMBL2032202,test
CHEMBL429,test
ZINC95616601,test
PostEra-ALP-POS-ced8ea4d-32,test
emolecules-25233264,test
Z16439503,test
43713729,test
26174112,test
ZINC169698697,test
GoStar-gvk_125153439,test
PostEra-MAT-POS-24589f88-6,test
ZINC2001740,test
PostEra-ALP-POS-a3de0cb1-1,test
GoStar-gvk_125163400,test
GoStar-gvk_125468495,test
Z4911914195,test
CHEMBL188434,test
enamine-Z1815805845,test
24981383,test
ZINC3956919,test
CHEMBL1591074,test
3172642,test
GoStar-gvk_125563886,test
CHEMBL2177757,test
PostEra-EDG-MED-ba1ac7b9-21,test
ZINC96270368,test
enamine-Z2279040656,test
CHEMBL1256832,test
GoStar-gvk_125391711,test
emolecules-16752810,test
CHEMBL458997,test
ZINC117445039,test
Z211304338,test
PostEra-MAT-POS-6344a35d-1,test
CHEMBL510038,test
PostEra-RAL-MED-2de63afb-14,test
GoStar-gvk_124984453,test
ZINC3976476,test
enamine-Z24226179,test
PostEra-MAT-POS-24589f88-14,test
PostEra-ALP-POS-d054b76b-5,test
PostEra-LON-WEI-4d77710c-64,test
ZINC28879084,test
PostEra-EDG-MED-ba1ac7b9-10,test
CHEMBL1577316,test
emolecules-30322003,test
enamine-Z16329145,test
171835375,test
enamine-Z2294393241,test
PostEra-MAT-POS-61f37a1a-13,test
ZINC43075785,test
enamine-Z1378524278,test
ZINC13339934,test
ZINC85540202,test
PostEra-ALP-POS-ecbed2ba-2,test
enamine-PV-001935471487,test
ZINC100551182,test
PostEra-DAN-MCD-93e7aadc-1,test
GoStar-gvk_125509674,test
CHEMBL1200819,test
ZINC3916214,test
ZINC43207268,test
ZINC1490366,test
GoStar-gvk_124987345,test
43926720,test
PostEra-LON-WEI-4d77710c-10,test
world_drugs-ZINC000003951740,test
ZINC1538900,test
enamine-Z4047547759,test
enamine-Z2199222138,test
PostEra-ALP-POS-02c6a514-17,test
CHEMBL2171124,test
CHEMBL1382627,test
PostEra-LON-WEI-ff7b210a-4,test
CHEMBL4303154,test
ZINC43202141,test
CHEMBL1017,test
PostEra-ALP-POS-305f6ec3-11,test
CHEMBL4303432,test
Z2436027608,test
enamine-Z27017529,test
CHEMBL2180727,test
1321130,test
GoStar-gvk_125405669,test
PostEra-MAT-POS-9ff17035-3,test
PostEra-DAN-MCD-cb24a79d-1,test
PostEra-MAT-POS-69786b79-3,test
emolecules-44205414,test
CHEMBL336961,test
enamine-Z2075863971,test
PostEra-EDJ-MED-dd2a8363-2,test
PostEra-MAT-POS-61f37a1a-8,test
ZINC6810181,test
emolecules-2519105,test
Z4392767587,test
PostEra-ALP-POS-ced8ea4d-35,test
PostEra-MAT-POS-e10a589d-4,test
ZINC4107278,test
Z15706447,test
PostEra-ALP-POS-305f6ec3-38,test
GoStar-gvk_125549098,test
enamine-Z1565597103,test
PostEra-MAT-POS-ea426761-9,test
GoStar-gvk_125391957,test
Z19221988,test
PostEra-MAT-POS-4223bc15-38,test
CHEMBL3263571,test
PostEra-ALP-POS-88a7a97e-4,test
ZINC3781942,test
emolecules-6508271,test
CHEMBL2368547,test
PostEra-DAR-DIA-fb20be43-4,test
CHEMBL4303305,test
ZINC22454014,test
CHEMBL2169917,test
PostEra-EDG-MED-ba1ac7b9-18,test
ZINC66251730,test
PV-002766000562,test
enamine-Z2179373054,test
CHEMBL1356238,test
PostEra-MAT-POS-24589f88-10,test
emolecules-16018274,test
enamine-Z17443819,test
PostEra-LON-WEI-9739a092-9,test
ZINC43197674,test
PostEra-MAT-POS-a2421bb6-1,test
Z131220492,test
CHEMBL132752,test
ZINC168658420,test
emolecules-25757231,test
PostEra-MAT-POS-5f1400cf-2,test
ZINC2540738,test
PostEra-ALP-POS-95f71980-21,test
CHEMBL193,test
GoStar-gvk_125391591,test
GoStar-gvk_125436423,test
11774873,test
enamine-Z2410329201,test
CHEMBL389433,test
GoStar-gvk_124989093,test
GoStar-gvk_124980697,test
world_drugs-ZINC000035328014,test
Kitamura-6,test
PostEra-TAT-ENA-80bfd3e5-37,test
PostEra-EDJ-MED-ee07cf00-3,test
GoStar-gvk_125564011,test
CHEMBL1276127,test
Z52003417,test
GoStar-gvk_125436016,test
PostEra-NAU-LAT-64f4b287-4,test
CHEMBL1198514,test
enamine-PV-001936483331,test
emolecules-48962589,test
ZINC22443609,test
PostEra-ALP-POS-305f6ec3-1,test
CHEMBL471792,test
ZINC3767,test
ZINC33972842,test
CHEMBL1672354,test
Z52058350,test
4561185,test
CHEMBL193240,test
16016872,test
PostEra-MAT-POS-f42f3716-5,test
PostEra-EDJ-MED-cf4b0d25-2,test
CHEMBL288470,test
world_drugs-ZINC000003830394,test
PostEra-ALP-POS-c3a96089-4,test
world_drugs-ZINC000003807172,test
32535058,test
CHEMBL277120,test
CHEMBL1456087,test
CHEMBL123756,test
GoStar-gvk_124987332,test
CHEMBL2440787,test
ZINC7724,test
CHEMBL377312,test
PV-001847295964,test
ZINC40880490,test
PostEra-MAT-POS-ee51dedd-2,test
CHEMBL2164544,test
ZINC3821234,test
emolecules-5525915,test
CHEMBL412099,test
PostEra-ALP-POS-95f71980-23,test
PostEra-ALP-POS-a2344586-3,test
Z18766758,test
ZINC40979996,test
PostEra-RAL-THA-a9c31980-9,test
ZINC28641215,test
CHEMBL1326499,test
Z104926054,test
PostEra-MAT-POS-6c284e65-1,test
emolecules-4798708,test
GoStar-gvk_124981992,test
PostEra-EDJ-MED-12c4873b-2,test
emolecules-44009358,test
18857566,test
CHEMBL3747259,test
enamine-Z2394565290,test
GoStar-gvk_124987278,test
PostEra-MAT-POS-61f37a1a-4,test
CHEMBL406,test
6588507,test
GoStar-gvk_125468847,test
ZINC3961758,test
CHEMBL3665060,test
ZINC35794284,test
PostEra-JIN-POS-6dc588a4-9,test
CHEMBL492634,test
PostEra-LON-WEI-4d77710c-73,test
GoStar-gvk_125468729,test
ZINC600399,test
PostEra-MAT-POS-78e1d523-1,test
enamine-Z978894818,test
emolecules-22701378,test
GoStar-gvk_125563856,test
PostEra-ALP-POS-e6e0c683-3,test
ZINC95930187,test
PostEra-ALP-POS-6d04362c-3,test
Z146104972,test
enamine-PV-001935480144,test
enamine-PV-001937273709,test
CHEMBL2104287,test
enamine-Z26531382,test
GoStar-gvk_125468868,test
PV-002925557551,test
Z1497248312,test
GoStar-gvk_125493411,test
ZINC13986811,test
emolecules-68836039,test
CHEMBL93403,test
CHEMBL4303606,test
PostEra-MAR-TRE-6a44bbf2-24,test
Z236124422,test
Kitamura-25,test
CHEMBL3301601,test
ZINC39187976,test
CHEMBL1486366,test
CHEMBL379761,test
ZINC000020533477,test
PostEra-ALP-POS-f13221e1-3,test
CHEMBL42126,test
ZINC169341491,test
emolecules-313509191,test
GoStar-gvk_125468749,test
enamine-Z17900678,test
emolecules-23911678,test
GoStar-gvk_125563967,test
CHEMBL268868,test
PostEra-MAT-POS-14f31916-4,test
GoStar-gvk_125468592,test
emolecules-11762750,test
PostEra-MAT-POS-61f37a1a-2,test
enamine-Z30000586,test
enamine-Z13677221,test
Kitamura-21,test
PostEra-EDG-MED-0da5ad92-20,test
CHEMBL319144,test
CHEMBL1566956,test
PostEra-ALP-POS-d0876c20-21,test
PostEra-WIL-UNI-d4749f31-37,test
PostEra-MAT-POS-a3f7f96a-8,test
GoStar-gvk_125549097,test
GoStar-gvk_125391771,test
emolecules-3764852,test
GoStar-gvk_125163394,test
CHEMBL334830,test
44131220,test
emolecules-9840034,test
CHEMBL1450144,test
emolecules-16188578,test
PostEra-EDJ-MED-ee07cf00-10,test
ZINC9831459,test
CHEMBL66953,test
ZINC1490414,test
GoStar-gvk_125563957,test
enamine-Z2224674122,test
